id,img,label,text,split,text_idx,pseudo_text_idx,pseudo_img_idx
30826,img/30826.png,1,that look when you find out your husband isn't coming home from the mosque,train,1014,332,323
43258,img/43258.png,0,i like my noodles like this,train,5482,6511,403
86125,img/86125.png,1,when you insult a liberal intentionally,train,5483,3594,1082
70561,img/70561.png,1,"fuck off!! you muslim bastards, we didn't win 2 wars just to hand england over to you!!!",train,5484,2619,2490
58361,img/58361.png,1,there are only two genders: male female,train,5485,5562,5409
57093,img/57093.png,1,when she asks to move in but you already own a dishwasher,train,5486,2269,2142
94267,img/94267.png,0,how pothead lesbians get stoned in the middle east islamic art,train,5487,7173,7041
75016,img/75016.png,0,when you're a hard hitter,train,5488,3558,1177
96735,img/96735.png,0,i sexually identify as thomas the tank engine,train,5489,3133,2997
23681,img/23681.png,1,this flag represents white genocide,train,5490,7486,7338
25493,img/25493.png,1,when your moms plastic and you're a spastic tragedy!!,train,1573,468,498
09482,img/09482.png,0,marital status?? in a relationsheep.,train,5327,1351,555
81536,img/81536.png,1,when you look in your neighbor's yard and see an illegal immigrant mowing their lawn,train,5491,1377,1041
50239,img/50239.png,1,"everywhere: eats out africa: ""we don't do that here""",train,5492,737,711
29581,img/29581.png,0,claims that her ancestors created a safe space for jews these are her ancestors,train,5493,1378,5159
28450,img/28450.png,0,it was at this moment jacob knew he fucked up,train,5494,4202,4076
43815,img/43815.png,0,if theres even one homeless child in america we have no room for illegal aliens,train,5495,1379,6132
70243,img/70243.png,1,oh boy i cant wait to pray at my favorite mosque on march 15th 2019,train,5496,5858,5691
35670,img/35670.png,0,if this terrorizes you and this doesn't something is very wrong with you,train,5497,1380,5806
53817,img/53817.png,0,game of the year 1817,train,5498,2632,2510
36178,img/36178.png,0,you knew that was the wrong purse... are you serious!,train,5499,5818,655
60249,img/60249.png,0,when nazi germany would have won ww2 would there be a burger named mchitler?,train,5500,4702,4552
02914,img/02914.png,0,the only thing that hinders you is your own motivation,train,5501,5234,1110
24630,img/24630.png,0,did you hear that ? smells right ? lmao,train,5502,5266,1321
15349,img/15349.png,1,"whenever you feel stupid, remember this",train,4176,1164,910
38965,img/38965.png,0,documentary on the kkk premiers wednesday on fox,train,5503,5159,5005
47192,img/47192.png,0,the flag flies high and proud,train,5504,4340,1322
23456,img/23456.png,1,the world calls it: love god calls it: abomination,train,5505,539,1163
56421,img/56421.png,1,when the porn video features a tranny but then 'she' turns out to be a midget too you had my curiosity but now you have my attention,train,5257,15,304
36972,img/36972.png,0,need a job? the democrat party is hiring no experience or intelligence required,train,1211,403,1881
61937,img/61937.png,0,why don't i get sunburnt i use sunscreen,train,5506,7159,1010
63589,img/63589.png,0,the look you give your mans when he's cute but kinda dumb,train,5507,6697,6529
65743,img/65743.png,1,mommy look! an indian man! don't look at them ricky. i don't want you to be influenced by...ohgodno rickyyy show bobs and vagene pls,train,5508,3320,3198
30175,img/30175.png,0,child protective services takes away childrenfrom parents who don't vaccinate but they're perfectly fine with them,train,5509,1381,6466
81603,img/81603.png,1,what's the deal with black people they're not black and they're not people,train,5510,1382,5087
62843,img/62843.png,0,when u stop being shy around new people but u start getting annoying why are you like this,train,5511,5441,5295
98163,img/98163.png,0,in soviet amerika... government limits you!!!,train,5512,7071,6933
02358,img/02358.png,1,diary of a wimpy kid hard luck anne frank is one wimpy kid,train,5513,5133,348
16579,img/16579.png,0,when your finally starting to be accepted for who you are,train,5514,6749,1277
51076,img/51076.png,0,hurry up and join us for play,train,5515,5294,1002
94150,img/94150.png,0,america be like never forget get over it,train,5516,1383,1323
79803,img/79803.png,0,when did you have lunch?,train,4322,1197,6408
98461,img/98461.png,1,when you finally buy a dishwasher this works a lot better than a sponge,train,140,48,1262
34576,img/34576.png,0,"nascar fans getting drunk in the metal parking lot, earplugs, dumb heads vests with patches, going in circles, trailer trash, obsession with gear, raising hell, aviators, fast stuff, hangovers..",train,5517,7353,7210
32470,img/32470.png,1,the spooks of hazzard,train,5518,1983,1865
04328,img/04328.png,1,if only dogs could pick up after themselves,train,5519,5361,1176
31082,img/31082.png,1,that look you get when you finally complete your collection,train,5520,1857,1760
02735,img/02735.png,0,when each letter is a mental disorder,train,484,164,6930
50482,img/50482.png,1,when your dishwasher is broken so you take it back to walmart to get a new one,train,1347,445,1324
80123,img/80123.png,0,every man needs a decent coffee maker,train,3673,1063,2362
35684,img/35684.png,1,when you tell him he can't marry a 6 years old while he lives in us. what do you mean?,train,5521,1295,454
29046,img/29046.png,0,"when you find out the girl you like doesn't like dank memes ""got me fucked up"" ""i bet she wipes back to front"" ""what a thot"" ""that foolish hoe"" ""i hope she die""",train,5522,2745,2622
70845,img/70845.png,1,slavery reinstated catch yourself a strong one,train,5523,3628,3494
50931,img/50931.png,0,never had one before. what? a room to yourself? yes,train,5524,5626,122
38072,img/38072.png,0,your race card is declined,train,5525,7434,7287
57183,img/57183.png,0,if you're a man and put your hands on a woman then you aren't a man,train,5526,6856,45
70264,img/70264.png,1,great at making martinis terrible at stealing tambourines,train,5216,1334,1255
50328,img/50328.png,0,los angeles has ice cube new york has nas detroit has eminem your city has ?,train,5527,6423,6250
53291,img/53291.png,0,"sure she's cute, but my car's still dirty.",train,5528,7373,7227
37450,img/37450.png,1,"helen keller and her beloved cat, ""mittens""",train,5319,1349,1300
65012,img/65012.png,0,when you actually get a job in the same field that you majored in child safety now child safety tips from a former pedophile,train,5529,2061,1939
60758,img/60758.png,0,thankfully youtube blocked those videos to show their support for muslim people,train,5530,2790,623
82501,img/82501.png,0,now is the winter of our discontent day made glorious summer by this hump,train,5531,816,1902
12843,img/12843.png,0,when you have to race to see who gets to the playground quicker,train,5532,4642,1310
16084,img/16084.png,1,"do you smell that? no me neither, start cooking",train,5533,3081,2944
03279,img/03279.png,0,aren't you tried of my jokes!,train,5534,2682,200
71483,img/71483.png,0,"i was told to make a fb pregnancy pic. wife was not amused. ""there are no mistakes, just happy little accidents""",train,5535,4522,4377
50918,img/50918.png,0,paraplegic woman in a wheelchair with her coach,train,5536,7367,1325
40576,img/40576.png,0,i don't pretend to be something i'm not except sober. i've pretended to be sober a few times,train,5537,7272,7123
34089,img/34089.png,0,this is where i belong,train,5538,2757,673
51948,img/51948.png,0,the leader of north korea during a meeting,train,5539,4758,1200
64093,img/64093.png,0,i married my brother to commit immigration fraud,train,5540,1384,325
96328,img/96328.png,1,reshare if you hate white people,train,5541,4719,4570
92708,img/92708.png,0,the book about terrorism,train,5542,1385,4686
37601,img/37601.png,0,my favorite sex position is the challenger i go hard for 73 seconds then prematurley blow,train,2398,758,7292
36214,img/36214.png,1,the face non-car people make when you tell them you blew a tranny,train,5543,4110,3991
12534,img/12534.png,0,border agents in texas aprehend over 400 span. in just 5- minutes illegals we know we have an issue with illegal immigration but how can we fix this and not separate families,train,5544,5404,5259
13849,img/13849.png,1,damnit ! i said glass of juice not gas the jews,train,5545,146,528
83216,img/83216.png,0,you know it's going a be a serious blow job when he puts his hair up in a manbun,train,5546,568,1689
54793,img/54793.png,1,shitting on streets stray dogs indians,train,5547,2108,1987
91348,img/91348.png,0,yo dawg you gotta chill,train,5548,3580,1326
75041,img/75041.png,0,"to all my friends who post controversial, obscene, dirty, offensive, derogatory posts... keep that shit up. i like it",train,5549,1386,3321
69234,img/69234.png,1,do i need to dig up hitler to show you how to use an oven,train,5550,1387,5630
85472,img/85472.png,0,once we are done destroying our country we'll move to yours!,train,5551,1388,5298
62971,img/62971.png,0,"anything * y o u * can do, i can do better i can do anything better than you ! !",train,5552,2044,1925
09462,img/09462.png,0,halloween got you like,train,5553,6753,1112
94287,img/94287.png,0,who is this grumpy cat you speak of?! sweet mother of hades what the hell is that?!?!?,train,5554,6638,6474
73615,img/73615.png,0,i think it is safe now challenge accepted,train,5555,1389,5526
16437,img/16437.png,0,unnecessary life-vest ice cubes float,train,5556,7332,7186
93841,img/93841.png,1,"you need to quit messing with those white devils, brotha!!",train,5557,6852,6699
30259,img/30259.png,0,i'm not a pessimist i'm an optometrist,train,5558,4136,4019
13842,img/13842.png,0,"...and down here, we'll add a happy little van, down by the river",train,5559,6628,6467
95087,img/95087.png,0,good things small packages,train,1374,452,521
75421,img/75421.png,1,mfw the local tranny gets lynched,train,5560,1390,918
73059,img/73059.png,1,"a phobia is an irrational fear a fear that muslims may be terrorists is not islamaophobia but a fear grounded in history, experience, and reality",train,5561,3538,3411
19304,img/19304.png,0,dark humor is like good food not everyone deserve it,train,5562,1178,2940
87341,img/87341.png,1,like if you had one of these only the 1840's kids will remember,train,2177,686,1285
10946,img/10946.png,1,glad she put the paper up someone might recognise her,train,1940,622,1302
45927,img/45927.png,0,you got a problem?,train,5563,3878,1281
14859,img/14859.png,0,when your lipstick smudges after eating a hamburger,train,5564,3418,1327
80652,img/80652.png,0,how to remember kid in hot car keep 2nd road beer with them,train,143,49,6642
31728,img/31728.png,0,"either we fuckin, or i'm fuckin",train,5565,1391,1700
40718,img/40718.png,1,we have enough thoughts and prayers please send bobs and vagine,train,5566,1392,1063
73980,img/73980.png,0,i caught my goat cheating on me,train,5567,385,2987
93687,img/93687.png,0,amsterdam red light district isalamabad red light district,train,4438,1217,5455
07325,img/07325.png,0,but i need you,train,5568,3523,597
81256,img/81256.png,0,when you have a small dick and tell a jewish girl to suck it i can't,train,2588,808,787
83756,img/83756.png,0,drive very cautiously on this road of life because folks will turn on you with no signal,train,5569,1856,1759
29508,img/29508.png,0,problem solution,train,5570,4420,4281
73180,img/73180.png,0,"the first time i got high was in the backseat of my older brother's car. it must have been some good shit too, because i am an only child",train,5571,1942,1828
41605,img/41605.png,0,"if you shouted ""lock her up"" & aren't now shouting ""lock him up"".. you might be a hypocrite",train,5572,7201,847
80567,img/80567.png,0,happy birthday i nose it will be good,train,5573,7150,7018
43581,img/43581.png,0,when you found your wife is cheating on you,train,2371,525,5018
97201,img/97201.png,1,"never let anyone tell you what you can or cannot do. just look at beethoven. everyone told him he would never be a musician, just because he was deaf but did he listen?",train,5574,6691,6522
97438,img/97438.png,0,buchenwald concentration camp bones of anti-nazi german women still are in the brick ovens on the crematorium,train,5575,5300,1328
63520,img/63520.png,1,when black people make white jokes when white people make black jokes,train,305,104,7211
50614,img/50614.png,0,clint eastwood and a monkey,train,5576,3549,1329
97128,img/97128.png,1,know why colored people have all those air freshener in their cars? they can't stand the smell of ni**er either!,train,5577,5141,4986
54263,img/54263.png,0,we're glad you're home,train,5578,5021,1330
56134,img/56134.png,0,meanwhile at the isis strip club,train,117,39,41
84016,img/84016.png,1,i'm going to post a bunch of slutty pictures and act promiscuous on the internet why doesn't anyone want to date me? all men are trash,train,5579,4776,4619
97301,img/97301.png,0,will you hurry up and hunt some food we have to feed this starving child,train,5580,4988,1331
92154,img/92154.png,1,what kind of punch can take out 20 kids and 6 adults? a sandy hook,train,83,25,6672
46918,img/46918.png,0,muslims in 2001 muslim in congress 2019 defund homeland security!,train,2644,205,176
84172,img/84172.png,0,michelle obama don't find that funny,train,5581,5182,5032
13795,img/13795.png,0,49 people were killed at christchurch muslim muslim 49 people were killed at christchurch mosques,train,5582,451,6312
03874,img/03874.png,1,one of the poor defenseless refugees we hear about she's smuggling 31 pounds of pure heroin,train,5583,3616,3481
71506,img/71506.png,0,knock knock. who's there? your parent! now open up this damn door,train,5584,4271,1018
90251,img/90251.png,0,when you remebered where you left your keys,train,5585,3259,757
16954,img/16954.png,0,tag the little guy who thinks he can take on anyone,train,5586,3241,3105
23961,img/23961.png,1,as much as abdul tried he could not get the fucker into first gear,train,251,87,228
63924,img/63924.png,0,how can this be allowed a free home and benefits? when this man was allowed to die on the street after serving this country,train,5587,963,6184
36749,img/36749.png,1,somehow we went from this to having american hating radical muslim anti-semites and socialists not only in congress but on the foreign intelligence committee. how the hell did this happen?!,train,5588,6255,1332
79325,img/79325.png,0,"you can cry about ""islamophobia"" all you want ! we don't give a rats ass about allah ~arv~ we the people of america stand with israel",train,5589,2540,2414
70835,img/70835.png,1,when u forget to lock ur basement door and ur pets try to run away,train,5590,1393,1333
91853,img/91853.png,1,kick islam out of india,train,5591,2725,2604
36541,img/36541.png,1,bruhh.. white ppl give me a headache,train,5592,6322,6154
78394,img/78394.png,0,when republicans freed the slaves this is how democrats responded,train,4043,1136,3902
36190,img/36190.png,0,immigrants illegal aliens,train,265,93,98
58917,img/58917.png,0,fight for our country to keep the land we made home,train,5593,3518,970
71529,img/71529.png,0,if your man dresses like this there no doubt he's gay,train,3533,1034,4231
97836,img/97836.png,0,start the car!!!!!! i just peed on hillary's leg!,train,5594,6294,6124
78296,img/78296.png,1,whole world- earth is round buhammad nibba it's flat goatfucker,train,5595,3756,3635
25948,img/25948.png,0,"to all my friends who post controversial obscene, dirty, offensive, derogatory posts..... keep that shit up. i like it",train,5596,1386,3637
69074,img/69074.png,1,mohammed i'm pregnant...,train,2467,773,123
15308,img/15308.png,0,you know shit got real... once chucky got up,train,5597,4206,4080
39054,img/39054.png,0,why is it so good? because it's white,train,5598,1394,1714
64890,img/64890.png,0,this chicken is so rubbery goodyear called and asked for the recipe!,train,4832,1276,902
61798,img/61798.png,0,"hello honey! no, i promise i'm not playing golf again",train,5599,1891,1100
68201,img/68201.png,1,how does he drive his car? he hits the gas,train,5057,1314,472
23845,img/23845.png,1,when a transgender takes a pregnancy test,train,5600,5423,5278
94581,img/94581.png,0,"""farming simulator 19 classic equipment dlc""",train,5601,1395,6588
68391,img/68391.png,0,where is the black guy?,train,3703,1072,2845
95817,img/95817.png,0,two sad images from american history,train,5602,7251,1323
36028,img/36028.png,1,this isn't even my real ashes,train,5603,4488,1334
71430,img/71430.png,1,when you see your ex having a seizure in public shake it like a salt shaker bitch,train,4416,1212,33
37965,img/37965.png,1,not all of us are terrorists but all terrorists are one of us,train,518,179,318
37190,img/37190.png,0,oh look. this thread again,train,5604,1396,994
35298,img/35298.png,0,see? i fuckin told you! a little foil on top keeps them jewsy,train,5135,1049,5234
94615,img/94615.png,1,peinigger,train,5605,4448,4312
03275,img/03275.png,0,the only time you can hang out with 2 dirty hookers and a tranny,train,3143,936,7204
37128,img/37128.png,0,"there's incest, and then there's sisterfister incest!",train,5606,6911,6758
56419,img/56419.png,0,anyone who disagrees with homosexuality and gay marraige is probably a closet homosexual. do you disagree with pedophiles and pedophilia?,train,5607,3039,2900
89526,img/89526.png,1,you sent out so much smoke red indians came to make peace,train,2965,894,5932
98643,img/98643.png,1,you see little black children i see hundreds of thousands in welfare and future incarcerations,train,5608,4190,4072
94563,img/94563.png,1,trump's transgender military ban is the best thing ever share if you agree,train,3579,1040,5890
64097,img/64097.png,0,caitlyn jenner is having a good hair day,train,5609,2023,699
21435,img/21435.png,0,if some dude walks into the ladies bathroom while one of my girls is in there i will quickly identify as a mma fighter,train,5610,5572,5419
46720,img/46720.png,0,"when my girlfriend says, ""unlock your phone i need to see something.. i just look at her crazy because i don't even let my wife do that",train,5611,7026,6888
87304,img/87304.png,0,"ah, i think may have found the problem you appear to be a f*male",train,5612,832,5731
40573,img/40573.png,1,l only wear silk panties cotton ones remind me of slavery,train,5613,241,240
01756,img/01756.png,0,she is a fast runner,train,5614,3446,1335
04873,img/04873.png,1,manual tranny automatic tranny rebuilt tranny,train,1011,331,726
80612,img/80612.png,1,r.i.p trayvon martin,train,4923,1291,1194
97465,img/97465.png,0,how to pick up jewish chicks,train,5615,1397,6913
13042,img/13042.png,0,"jean claude van ma'am! coming soon to a gamestop near you, ""it's ma'am!!!",train,5616,2107,1985
79386,img/79386.png,0,wanted: ''fled from the kitchen'',train,5617,4187,4067
36189,img/36189.png,0,i reckon i like them titties mmmm hmmm,train,5618,5918,5748
34715,img/34715.png,1,art school:*denies application* 6 million jews:,train,5619,3228,1139
37256,img/37256.png,0,"no generation in american history has let the government get by with so much, are we a generation of cowards or are we going to take our country back?",train,5620,5354,5201
64157,img/64157.png,1,damn they really out here thinking they making it to class,train,5372,1358,3870
92013,img/92013.png,0,"""heeeadddd shoulders wheel and frame wheel and frame""",train,5621,1909,1802
93867,img/93867.png,0,you mean she wasn't german?,train,5622,7378,1297
40351,img/40351.png,0,the navy drinkers with a sailing problem,train,5623,5597,5444
05437,img/05437.png,0,this could be us but you keep escaping,train,5624,2476,2350
23815,img/23815.png,1,dad said the neighbors couldn't get any blacker proved him wrong,train,5625,3251,3118
46837,img/46837.png,0,leftist logic: it's bad for russia to interfere in our elections.. ...but it's ok for illegal immigrants to vote,train,5626,2305,1040
32076,img/32076.png,0,when i post something offensive and someone tries to explain to me why it's offensive,train,5627,1996,1878
92718,img/92718.png,1,goes on a date gets stood up,train,1664,545,1336
54613,img/54613.png,0,wtf is with this guide dog? i keep ending up at kfc,train,5628,1398,3504
23476,img/23476.png,0,stomp on my flag i'll pound your ass,train,5190,1331,5619
34157,img/34157.png,0,mlk at the march on washington,train,5629,6575,1337
36174,img/36174.png,0,every man needs a decent coffee maker,train,3673,1063,6970
75829,img/75829.png,0,baltimore is not infested with rats they live there,train,5630,4992,4825
05943,img/05943.png,1,this is what rich white trash looks like and it's time to take out the trash!,train,5631,4302,4173
69134,img/69134.png,1,my momma always said your a white trash whore,train,5632,1797,1697
60718,img/60718.png,1,do i have to unbury hitler so he can show you how a fucking oven works ?!?!,train,5633,4343,4204
06179,img/06179.png,1,the face you make after you nut and the goat keeps sucking,train,1154,384,1338
38071,img/38071.png,0,don't ever think you got away with the rat shit you said or the snake shit you did because i have a good memory and alot of patience,train,5634,6540,6360
78931,img/78931.png,0,when it's spring cleaning time but you rather sleep,train,5635,2172,2051
79250,img/79250.png,1,crackers gonna crack,train,5244,1341,977
89372,img/89372.png,0,2 more sleeps until hunbashing,train,5636,5345,5193
34206,img/34206.png,1,transwoman yelling at me about the meme i made me wondering what this dude's problem is,train,3865,1102,5725
68349,img/68349.png,1,this is the result of letting muslims in '' '',train,5637,1106,68
14769,img/14769.png,0,god loves all of his children,train,5638,5167,1339
25748,img/25748.png,1,"i'm a moderate muslim. that means that while other muslims are putting bombs on your buses and raping your children i'll be telling you that islam is peaceful, protesting when you insult my religion and lobbying your government to take away your free speech. a moderate muslim speaks!",train,5639,1286,7
54261,img/54261.png,0,this faceapp stuff is incredible!,train,2078,658,4851
31625,img/31625.png,0,"i married my brother to commit immigration fraud this makes her an illegal alien, ineligible for congress and deportable! ice, where are you?",train,1202,336,3677
35729,img/35729.png,1,looking for attention? join us,train,2546,796,153
78402,img/78402.png,0,"""state your name for the record"" what page is it on?",train,5640,3621,3487
02831,img/02831.png,1,where's jaws when you need him ?,train,712,236,351
59304,img/59304.png,0,getting ready to head out and paint the town red,train,5641,2744,127
47209,img/47209.png,0,people aftey they put the divider in between your groceries,train,5642,227,223
96801,img/96801.png,1,"my wife asked me what the female version of a ""man cave"" would be i told her it's called ""a kitchen""",train,5643,1860,1763
14685,img/14685.png,1,"white people throwing rice at weddings. ""why are they wasting the food""",train,2554,799,5481
06712,img/06712.png,0,smell that? thats why we have to use condoms,train,5644,2165,2043
05826,img/05826.png,1,"i'm not sexist. being sexist is wrong , and being wrong is for women",train,5645,237,1853
40159,img/40159.png,0,"are my sins forgiven now, father",train,5646,1399,4591
90856,img/90856.png,0,hunting the most expensive way to get free food,train,5647,1752,1647
65789,img/65789.png,0,so then i pied the corner and smoked his ass,train,5648,6143,5976
91527,img/91527.png,0,ain't no sandwich when she's gone,train,5649,4003,3888
82914,img/82914.png,0,you should vote for me because i do not suck! we already knew that!,train,5650,3384,3260
32751,img/32751.png,0,all aboard we are headed home,train,5651,3720,1290
23198,img/23198.png,1,what i say about the gunman every time there's a mass shooting,train,181,66,1340
46239,img/46239.png,1,we can kill as many as we want and your stupid government keeps bringing us in,train,86,26,30
59402,img/59402.png,1,how much did the holla cost,train,5652,600,4
71634,img/71634.png,0,i'm really sorry you're not feeling well today... but i'm still gonna need a sandwich,train,1901,610,2205
67831,img/67831.png,1,being republican is as easy as laundry you just separate the whites from the colors,train,3629,1053,7078
09128,img/09128.png,0,"only in america could these people consider themselves the ""master race""",train,3689,1067,4294
02614,img/02614.png,0,black boyfriend white boyfriend,train,3779,1085,2688
52641,img/52641.png,0,religion when grown ass adults argue about who has the better invisible friend,train,5653,4250,4122
43856,img/43856.png,0,this is nahir nahir is born in germany nahir is german this is fluffy fluffy is born in horse stable fluffy is a horse,train,1528,503,6041
79485,img/79485.png,0,my mom says i can get 1m likes,train,5654,6359,414
04387,img/04387.png,0,"sit down kids, i will now tell you how i met your mother",train,2307,734,6922
03864,img/03864.png,1,you can't be the victim of a school shooting if you're the school shooter,train,5655,4858,4701
10857,img/10857.png,0,how do you know when this prick is lying? the sphincter under his nose is moving,train,5656,5615,115
37105,img/37105.png,0,person i chase: *shows clear signs he doesn't want to do anything with me* me: i'm gonna pretend i still have a chance,train,5657,1203,1244
67498,img/67498.png,0,biggest mistake in american history,train,5658,2452,2325
01892,img/01892.png,0,i did not divide the country the republican decision to obstruct every single thing i proposed to help us dig out of the financial crisis they caused divided the country,train,5659,6657,6489
34872,img/34872.png,1,i bet god is one of us because he didn't even raise his son,train,5660,3109,1341
53481,img/53481.png,1,minesweeper just got real... as fuck !!,train,5661,5525,5373
39265,img/39265.png,0,unfortunately... these guys still exist,train,5662,5207,433
71459,img/71459.png,1,partial arts,train,5023,1311,1249
86237,img/86237.png,0,when a new hire tries to tell you how to do your job who the fuck is you?,train,5663,5682,5535
40182,img/40182.png,1,child protective services takes away children from parents who don't vaccinate but they're perfectly fine with them,train,5664,1381,1342
78205,img/78205.png,0,asian drivers test went as expected,train,3271,968,5555
52106,img/52106.png,0,rohingya refugee boys study the quran,train,5665,6644,418
97502,img/97502.png,0,when abortion is illegal so you hire casey anthony to babysit improvise. adapt. overcome,train,5666,7132,7001
76538,img/76538.png,0,you smell coffee? me neither. make some!,train,5667,6965,6821
04267,img/04267.png,1,i'm not saying it was muslims but it was muslims,train,1166,387,1295
95764,img/95764.png,1,gay people fear me so why is it called homophobia? a phobia is a fear of something i do not fear gay people,train,5668,1400,309
09618,img/09618.png,0,vitiligo is a disease that causes the loss of skin color,train,5669,1154,1311
81450,img/81450.png,0,whenever white patriarchy wants to turn me into its fucking bitch,train,5670,4819,670
19563,img/19563.png,0,fukrest. ...if die... don't let me vote democrat,train,5671,5243,5089
51023,img/51023.png,1,when buslim nibba see his sister,train,5672,1401,3759
62097,img/62097.png,0,walking with my homies,train,5673,5491,1343
53268,img/53268.png,1,caution 49 killed in a mosque ...heightened security travel 4000 killed a year by illegals smuggling and illegal immigration may be encountered in this area ...wide open borders,train,5674,6913,6763
72451,img/72451.png,0,hello mengele i think one of your experiments has escaped,train,1287,427,741
16759,img/16759.png,1,handjobs sold seperately,train,1478,485,198
46075,img/46075.png,1,i wonder what kind of sandwich she is building. oh,train,5675,6695,6526
24317,img/24317.png,0,that look you give when you got your fix but not your kids,train,4432,1216,5500
93548,img/93548.png,0,a gestapo agent inspects a group of yugoslavs executed by nazi henchmen,train,5676,4787,488
89437,img/89437.png,1,an expensive gas bill? i did nazi that coming,train,3653,392,382
82946,img/82946.png,1,i love you darling stupid i am here,train,5677,1001,182
31094,img/31094.png,0,i'm not saying your mom's a slut but during childbirth she slid you in and out a couple of times,train,5678,3770,3654
48520,img/48520.png,0,a short histoy of u.s. presidents,train,4159,547,3458
92568,img/92568.png,0,what are they fighting over? is it: a) he cut him off b) he stole his girl c) he ran into him d)they're just play fighting for funsies,train,5679,5488,903
92814,img/92814.png,1,overly attached muslim girlfriend i killed your other 4 wives so you have more time to beat me,train,1325,438,7179
18759,img/18759.png,1,4th of july when white people celebrate killing each other over land that wasnt theirs,train,5680,2036,1916
74615,img/74615.png,0,it's a weiner pit. just like your mouth,train,5681,1402,2612
01734,img/01734.png,0,and that was the last time we let uncle larry babysit,train,5136,1323,4057
80156,img/80156.png,1,we can kill as many as we want and your stupid government keeps bringing us in,train,86,26,1344
68137,img/68137.png,0,that friday vibe be like,train,5682,1274,1345
71863,img/71863.png,1,"hello abdul, today i'm alone at home. *abdul this is ultimate",train,5683,6212,6035
03186,img/03186.png,0,removes polish with chemicals nobody bats an eye commits crimes against the polish starts ww2,train,5684,2464,443
74930,img/74930.png,1,i hate racism. why would you choose to hate an entire group of people just becase of the way they all behave,train,5685,1913,1804
48170,img/48170.png,1,my husband is always pushing me around.... and talking behind my back,train,5686,611,1061
18204,img/18204.png,0,it's okay for you to believe what you believe it's not okay for you to demand other to believe the same way,train,2295,731,3497
73152,img/73152.png,1,international women's day? bitch please back to kitchen,train,5687,5725,5569
63758,img/63758.png,0,lonely devil on halloween,train,5688,6844,1251
03751,img/03751.png,0,"""i yelled catch ! i swear i thought she was ready """,train,5689,1949,1832
97261,img/97261.png,0,"we didn't say nobel prize we said... no bail, suprise!",train,5690,2160,2040
74562,img/74562.png,1,this old ass honky is a porch monkey 4-life you look at my woman step off johnny law,train,5691,5810,5650
86593,img/86593.png,0,farming simulator 17,train,5692,1403,6643
05231,img/05231.png,0,the name's bob... bob,train,5693,4274,984
65981,img/65981.png,1,ok nigger,train,5694,7428,7282
96184,img/96184.png,0,when you've just realised your son has taken the wrong backpack to school,train,5695,1404,5044
73259,img/73259.png,0,what the heck you mean no shirt no service,train,5696,6031,892
02576,img/02576.png,0,this is a snakes mouth it all makes fucking sense now,train,871,290,5189
45109,img/45109.png,0,i think it's funny to haggle overprice with with hookers when you're just going to kill them anyway,train,5697,1013,1215
19834,img/19834.png,1,how to get a black guy to see his baby,train,695,232,590
52437,img/52437.png,0,do you agree with rush limbaugh's claim that the democtrat party is america' s largest hate group?,train,5698,3652,3526
16438,img/16438.png,0,"i'm not inturupting anything personal, am i? yeah niles, we just eloped. i'm your new mom. well, i'll be a son of a bitch",train,5699,1405,1972
98603,img/98603.png,1,"charles martel from the year 732 explains how he kept france safe from muslims ""i slaughtered every single one of those savages, until they retreated back to the third world, poverty stricken hell hole, from which they came.""",train,5700,2367,2239
65817,img/65817.png,1,15 bucks for sex isn't normal but on meth it is. meth rolling back prices farther than wal-mart,train,5701,1795,1695
75381,img/75381.png,1,"white kid: ""i don't know how to shoot"" dad: ""just pretend it's your classmates""",train,5702,4772,4618
67325,img/67325.png,0,bombbbssss awayyyyyy,train,5703,5779,1346
13086,img/13086.png,1,kill all americans & remind them islam is peaceful,train,5704,6904,6749
52631,img/52631.png,1,fuck israhell and fuck the usa!!! 136 countries are on the side of palestine!!!,train,5705,7480,7329
75360,img/75360.png,1,i told my friend that i can turn fruits into vegetables and he told me to prove it so i pushed him off a balcony,train,5706,930,848
67059,img/67059.png,1,"if you believe that, i've got a virgin goat to sell you!",train,137,46,180
48125,img/48125.png,1,"damn it john, leave stevie alone",train,5707,745,5514
94605,img/94605.png,0,he was a world savior only if stupid people would understand,train,5708,4599,4441
07294,img/07294.png,1,bruder you killed me so the jew could control your media so the jews could control your banks so the jews control you money so the jews could control your government so your children could die for israel so foreigners could destroy your cities so foreigners could run your civil and public services so you become a prisoner in your own homes so your people and race are lost forever,train,5709,3104,2971
57418,img/57418.png,0,3.8 billion of them on earth. why isn't it clean yet?,train,5710,1406,5637
32015,img/32015.png,1,best thing about an ethiopian blowjob?... you know shes gonna swallow!!!,train,757,253,5227
15374,img/15374.png,0,"1-800 abos-r-dum, thats 1-800-abos-r-dum! do you hate yourself? doubt science & established historical records?",train,5711,5101,4949
02537,img/02537.png,0,arrest george soros for crimes against europe,train,5712,1895,1786
19302,img/19302.png,0,best thing about twenty four year olds twenty of them,train,5713,3624,3491
25693,img/25693.png,0,when you can't remeber if you ate wendy's twice that day,train,5714,1935,135
54931,img/54931.png,0,build a house for r250m while ordinary citizens live in poverty? i blame apartheid,train,5715,6380,6209
81943,img/81943.png,0,the look you have when your dad cuts your hair,train,5716,7395,4
92041,img/92041.png,1,"sign says ""take a quarter""  takes two",train,5717,670,132
